=== CORRELAÇÃO S2C -> C2S ===

   C2S #002692 len=21 dt=14.84ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7

S2C #002676 len=1165 -> respostas:
   C2S #002682 len=21 dt=0.42ms 3F 68 21 4A 95 09 6B AF FE DF 15 1D DF 95 99 B9
   C2S #002687 len=21 dt=3.45ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=8.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=12.08ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84

S2C #002677 len=1165 -> respostas:
   C2S #002682 len=21 dt=0.42ms 3F 68 21 4A 95 09 6B AF FE DF 15 1D DF 95 99 B9
   C2S #002687 len=21 dt=3.45ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=8.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=12.08ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84

S2C #002678 len=1165 -> respostas:
   C2S #002682 len=21 dt=0.42ms 3F 68 21 4A 95 09 6B AF FE DF 15 1D DF 95 99 B9
   C2S #002687 len=21 dt=3.45ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=8.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=12.07ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84

S2C #002679 len=1165 -> respostas:
   C2S #002682 len=21 dt=0.41ms 3F 68 21 4A 95 09 6B AF FE DF 15 1D DF 95 99 B9
   C2S #002687 len=21 dt=3.44ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=8.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=12.07ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84

S2C #002680 len=1165 -> respostas:
   C2S #002682 len=21 dt=0.37ms 3F 68 21 4A 95 09 6B AF FE DF 15 1D DF 95 99 B9
   C2S #002687 len=21 dt=3.40ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=8.15ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=12.03ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84

S2C #002681 len=1165 -> respostas:
   C2S #002682 len=21 dt=0.37ms 3F 68 21 4A 95 09 6B AF FE DF 15 1D DF 95 99 B9
   C2S #002687 len=21 dt=3.40ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=8.15ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=12.03ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84

S2C #002683 len=1166 -> respostas:
   C2S #002687 len=21 dt=0.61ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=5.35ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=9.24ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=12.76ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43

S2C #002684 len=1166 -> respostas:
   C2S #002687 len=21 dt=0.61ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=5.35ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=9.23ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=12.76ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43

S2C #002685 len=1166 -> respostas:
   C2S #002687 len=21 dt=0.61ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=5.35ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=9.23ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=12.76ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43

S2C #002686 len=1166 -> respostas:
   C2S #002687 len=21 dt=0.60ms C8 83 FC 73 9A 98 3B 6D 9E 3C 24 DA FE 81 BF B3
   C2S #002692 len=21 dt=5.35ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=9.23ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=12.76ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=15.24ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7

S2C #002688 len=1166 -> respostas:
   C2S #002692 len=21 dt=0.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=4.07ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=7.60ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=10.08ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7

S2C #002689 len=1166 -> respostas:
   C2S #002692 len=21 dt=0.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=4.07ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=7.60ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=10.08ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7

S2C #002690 len=1166 -> respostas:
   C2S #002692 len=21 dt=0.19ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=4.07ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=7.59ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=10.08ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7

S2C #002691 len=1166 -> respostas:
   C2S #002692 len=21 dt=0.18ms 1B 50 3C C2 87 16 11 EA C4 9E 6C 3F 42 02 AD C7
   C2S #002695 len=21 dt=4.07ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=7.59ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=10.08ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=14.12ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74

S2C #002693 len=1166 -> respostas:
   C2S #002695 len=21 dt=1.78ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=5.30ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=7.79ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=11.83ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74

S2C #002694 len=1166 -> respostas:
   C2S #002695 len=21 dt=1.78ms CE B4 36 F0 44 15 6D 56 A8 D2 71 3E B3 4A 7B 84
   C2S #002702 len=21 dt=5.30ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=7.79ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=11.83ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=13.38ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48

S2C #002696 len=1166 -> respostas:
   C2S #002702 len=21 dt=0.58ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=3.06ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=7.10ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=8.66ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48

S2C #002697 len=1166 -> respostas:
   C2S #002702 len=21 dt=0.57ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=3.06ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=7.10ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=8.66ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48

S2C #002698 len=1166 -> respostas:
   C2S #002702 len=21 dt=0.57ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=3.06ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=7.10ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=8.66ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48

S2C #002699 len=1166 -> respostas:
   C2S #002702 len=21 dt=0.57ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=3.06ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=7.10ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=8.65ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=13.08ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97

S2C #002700 len=1166 -> respostas:
   C2S #002702 len=21 dt=0.57ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=3.06ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=7.10ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=8.65ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=13.08ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97

S2C #002701 len=1166 -> respostas:
   C2S #002702 len=21 dt=0.57ms C1 A4 85 02 13 D5 14 CB 8E 8D 7C 57 25 10 0B 43
   C2S #002705 len=21 dt=3.06ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=7.10ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=8.65ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=13.08ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97

S2C #002703 len=1166 -> respostas:
   C2S #002705 len=21 dt=1.72ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=5.76ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=7.31ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=11.74ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97

S2C #002704 len=1166 -> respostas:
   C2S #002705 len=21 dt=1.72ms 11 84 8E 54 C8 45 5D 3E B3 13 45 D0 9F 3D F4 F7
   C2S #002710 len=21 dt=5.76ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=7.31ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=11.74ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=15.27ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0

S2C #002706 len=1166 -> respostas:
   C2S #002710 len=21 dt=1.87ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=3.42ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=7.85ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=11.38ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0

S2C #002707 len=1166 -> respostas:
   C2S #002710 len=21 dt=1.87ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=3.42ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=7.85ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=11.38ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=13.37ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06

S2C #002708 len=1166 -> respostas:
   C2S #002710 len=21 dt=0.88ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=2.43ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=6.86ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=10.39ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=12.38ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06

S2C #002709 len=1166 -> respostas:
   C2S #002710 len=21 dt=0.88ms 88 69 81 6C F0 79 B4 E1 BF B3 8C E1 84 35 B7 74
   C2S #002713 len=21 dt=2.43ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=6.86ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=10.39ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=12.38ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06

S2C #002711 len=1166 -> respostas:
   C2S #002713 len=21 dt=0.20ms 9B B1 B0 BF D5 4F 9E 1F BE 23 A4 1B 7A 0D B4 48
   C2S #002718 len=21 dt=4.63ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=8.16ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=10.14ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06

S2C #002714 len=1165 -> respostas:
   C2S #002718 len=21 dt=2.54ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=6.07ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=8.05ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=11.56ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A

S2C #002715 len=1165 -> respostas:
   C2S #002718 len=21 dt=2.54ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=6.07ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=8.05ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=11.56ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=15.07ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5

S2C #002716 len=1165 -> respostas:
   C2S #002718 len=21 dt=1.79ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=5.32ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=7.30ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=10.81ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=14.32ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5

S2C #002717 len=1165 -> respostas:
   C2S #002718 len=21 dt=1.79ms 16 B1 7D B0 78 AE 2E 0E AC 69 5E C2 8F AC 47 97
   C2S #002723 len=21 dt=5.32ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=7.30ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=10.81ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=14.32ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5

S2C #002719 len=1165 -> respostas:
   C2S #002723 len=21 dt=0.78ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=2.77ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=6.28ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=9.79ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=11.28ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43

S2C #002720 len=1165 -> respostas:
   C2S #002723 len=21 dt=0.78ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=2.77ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=6.28ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=9.78ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=11.28ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43

S2C #002721 len=1165 -> respostas:
   C2S #002723 len=21 dt=0.78ms CD 3E BF 70 A1 2C 48 D3 C0 B8 AF 2E ED 86 57 A0
   C2S #002726 len=21 dt=2.76ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=6.27ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=9.78ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=11.27ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43

S2C #002724 len=1165 -> respostas:
   C2S #002726 len=21 dt=1.12ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=4.63ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=8.14ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=9.63ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=13.70ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4

S2C #002725 len=1165 -> respostas:
   C2S #002726 len=21 dt=1.12ms FC BB EE 27 04 14 A4 8A EB 63 6A 02 FC DF 6A 06
   C2S #002731 len=21 dt=4.63ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=8.14ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=9.63ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=13.70ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4

S2C #002727 len=1165 -> respostas:
   C2S #002731 len=21 dt=0.65ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=4.16ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=5.65ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=9.72ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4

S2C #002728 len=1165 -> respostas:
   C2S #002731 len=21 dt=0.65ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=4.16ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=5.65ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=9.72ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=13.17ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19

S2C #002729 len=1165 -> respostas:
   C2S #002731 len=21 dt=0.65ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=4.16ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=5.65ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=9.72ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=13.17ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19

S2C #002730 len=1165 -> respostas:
   C2S #002731 len=21 dt=0.65ms 26 06 B1 BC 57 0E B0 CE D7 24 DE 5E CF 8B 69 2A
   C2S #002734 len=21 dt=4.16ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=5.65ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=9.72ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=13.17ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19

S2C #002732 len=1165 -> respostas:
   C2S #002734 len=21 dt=2.02ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=3.51ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=7.58ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=11.03ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19
   C2S #002750 len=21 dt=13.01ms 19 E5 07 D1 40 D2 FF B4 96 A6 69 1A 06 AF 12 5C

S2C #002733 len=1165 -> respostas:
   C2S #002734 len=21 dt=2.02ms 22 B3 E4 DF EB 20 45 3C 08 A7 01 15 9E CA F3 B5
   C2S #002737 len=21 dt=3.51ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=7.58ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=11.03ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19
   C2S #002750 len=21 dt=13.01ms 19 E5 07 D1 40 D2 FF B4 96 A6 69 1A 06 AF 12 5C

S2C #002735 len=1165 -> respostas:
   C2S #002737 len=21 dt=1.34ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=5.41ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=8.86ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19
   C2S #002750 len=21 dt=10.84ms 19 E5 07 D1 40 D2 FF B4 96 A6 69 1A 06 AF 12 5C
   C2S #002753 len=21 dt=12.34ms 95 D9 8B 15 64 2A 01 3A F3 00 D1 B1 38 A1 68 4C

S2C #002736 len=1165 -> respostas:
   C2S #002737 len=21 dt=1.34ms D5 69 85 11 13 D5 14 CB 8E 8D 7C 57 02 10 0B 43
   C2S #002742 len=21 dt=5.41ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=8.86ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19
   C2S #002750 len=21 dt=10.84ms 19 E5 07 D1 40 D2 FF B4 96 A6 69 1A 06 AF 12 5C
   C2S #002753 len=21 dt=12.34ms 95 D9 8B 15 64 2A 01 3A F3 00 D1 B1 38 A1 68 4C

S2C #002738 len=1165 -> respostas:
   C2S #002742 len=21 dt=0.10ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
   C2S #002747 len=21 dt=3.55ms CB 95 12 95 25 6E 73 5F 9C 62 28 C1 EB BD A5 19
   C2S #002750 len=21 dt=5.53ms 19 E5 07 D1 40 D2 FF B4 96 A6 69 1A 06 AF 12 5C
   C2S #002753 len=21 dt=7.04ms 95 D9 8B 15 64 2A 01 3A F3 00 D1 B1 38 A1 68 4C
   C2S #002756 len=21 dt=9.05ms EB D8 C6 00 C9 C6 E6 53 D1 09 1E 40 29 40 3A 8F

S2C #002739 len=1165 -> respostas:
   C2S #002742 len=21 dt=0.10ms C3 0A E9 AF D3 3D 6A DE 69 01 55 7C 47 F8 5A C4
